"metadata_id","consolidation_info","created_at","latest_version_for_type","message_name","message_source","metadata_info","mobile_app_name","notes","notification_type","notification_type_template_version","pinpoint_app_name","preference_ids","recipient_group","recipient_type","recipient_type_attribute","template_id","template_processor","template_provider","template_version","transform_event_mapping","updated_at"
"de8957ff-a2f7-4aea-91c4-e368d01fda57","","2022-02-08T01:13:29.178824","","test_metadata__plat_1013","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-02-08T01:13:29.835743"
"28e7834b-47ed-4cac-ac04-306d1c3b5980","","2022-07-08T20:14:58.340161","","test_metadata__plat_2448","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-07-08T20:14:58.499404"
"0efc0384-916e-4cbc-8f27-6a40ad68c2f5","","2021-07-29T21:08:54.949322","","test_metadata_-core-0000","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:52.529265"
"4562c317-7269-42d7-bb7c-253622dc9054","","2022-05-10T16:51:12.787399","","test_metadata__plat_1725","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-05-10T16:51:13.307650"
"7650c220-f956-4c43-a6ce-9c6748a69bf0","","2022-06-13T21:31:14.331888","EMAIL","newman_tests_ab290e6e_0acb_42f1_aa46_f057e5c2e0da","VS","{""reply_to_email"":{""S"":""test@rivian.com""},""from_email"":{""S"":""test@rivian.com""},""appointment_status"":{""L"":[{""S"":""test_appointment_status""}]},""activity_type"":{""L"":[{""S"":""test_activity_type""}]},""consumer_type"":{""L"":[{""S"":""test_consumer_type""}]},""activity_code"":{""L"":[{""S"":""test_activity_code""}]},""source"":{""L"":[{""S"":""cs""}]},""from_name"":{""S"":""newman-tests""},""time_delta"":{""L"":[{""S"":""1d""}]}}","","","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","TEMPLATE_API","1","","2022-06-13T21:31:14.331888"
"398cc7bc-255e-4ea8-acab-2694bc3dfd1c","","2021-09-18T08:26:09.128068","","test_metadata__core_4661","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.536720"
"b119eee8-e195-48a8-9184-c2105781f56a","","2021-07-07T08:28:35.576977","","test_metadata_-core-4890","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.547088"
"a3423c99-a9da-4657-9a43-d36f2133d56d","","2022-04-28T18:44:30.752234","","test_metadata__plat_1733","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-04-28T18:44:32.272674"
"61b6353e-48e9-4e6e-839a-4c80010ec1a5","","2023-09-18T22:22:54.703033","","test_metadata__core_42464","CS","","","Placeholder notes","EMAIL","EMAIL#4","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2023-09-18T22:22:54.945942"
"9f6c2a98-3119-4125-a14f-33531cd48a50","","2021-11-09T21:43:09.882849","","test_metadata__core_10033","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","7","","2022-01-04T18:50:52.556122"
"0a4ddfd5-de69-4cbf-b809-413970c570f7","","2022-07-14T21:53:33.116499","","test_metadata__plat_2448","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-07-14T21:53:34.601950"
"cb468c9d-4971-436d-8915-4b0a257a3e13","","2023-11-01T22:00:32.565624","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#7","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","7","","2023-11-01T22:00:32.586836"
"0c708962-1953-488e-81df-bc7a4e70e7c9","","2022-02-15T22:48:52.978747","","test_metadata__plat_1024","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-02-15T22:48:53.204540"
"020a04c7-94c9-4f6c-b845-2932510859e7","","2022-04-12T01:14:00.454785","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-04-12T01:14:00.734916"
"76573523-820b-4b87-8ece-beb2ffc0e1a8","","2022-07-18T19:51:17.824582","","test_metadata__plat_2189","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-07-18T19:51:19.244756"
"8bd25921-fbc4-412d-9cd8-717e59757c09","","2022-06-21T17:44:26.454858","","test_metadata__plat_2194","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-06-21T17:44:27.290527"
"c52e7473-555d-4413-910e-1c6e927c2952","","2022-02-28T23:46:16.960807","","test_metadata__plat_1216","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-02-28T23:46:17.194587"
"6838cbf4-70a5-4810-bed6-a2d3b670d1aa","","2021-10-27T21:51:16.164894","","test_metadata__core_9426","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:52.564357"
"be064b44-273c-4303-a69c-54c32b3ca3d8","","2024-06-20T22:48:57.011352","","test_metadata__ser_33540","CS","","","Placeholder notes","EMAIL","EMAIL#5","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","5","","2024-06-20T22:48:58.166362"
"52196a7d-a85e-483b-b3d2-7b28065548d3","","2024-08-01T21:43:38.236743","","test_metadata__ser_34986","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2024-08-01T21:43:39.512628"
"34bc4d5c-5672-410a-bd87-246d385fd384","","2021-09-01T22:47:29.894858","","test_metadata_-core-7046","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","4","","2022-01-04T18:50:52.572492"
"d33b7a96-beb5-43d6-bdf6-7954c9254532","","2021-06-03T03:35:29.699364","","test_metadata_-CORE-4886","cs","","","Placeholder notes","EMAIL","EMAIL#74","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","74","","2022-01-04T18:50:52.580353"
"57cf0bed-e4b8-449e-b01c-1e33c4cafc4c","","2022-06-01T18:10:25.220621","","test_metadata__plat_1963","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-06-01T18:10:28.045973"
"684e9998-c8d3-41ef-aa58-8b9605e3e3f9","","2022-04-20T20:19:19.117359","","test_metadata__plat_1025","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-04-20T20:19:20.637660"
"2a77be24-923f-4b51-ba6c-5991c226da62","","2022-08-04T19:23:02.700055","","test_metadata__plat_2751","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-08-04T19:23:04.548996"
"ab31636f-81d3-414a-b29c-20c598bd4b30","","2022-01-05T09:18:41.234731","","test_metadata__core_10743","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","DEFAULT","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-01-05T09:18:41.365120"
"df8f1cdd-eead-4977-992d-69e1646b51a9","","2021-09-10T20:28:47.507116","","test_metadata__core_8623","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:52.588802"
"6c8418b0-dd74-4999-a835-165e3e9d1a6e","","2022-09-06T20:12:06.890376","","test_metadata__plat_2913","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-09-06T20:12:08.309342"
"89a7741a-46ae-45ce-b551-5d023168130d","","2022-09-07T07:20:42.695421","","test_metadata__plat_2554","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-09-07T07:20:43.504749"
"acd1c592-5acb-480f-8785-4af2c0d68479","","2021-05-25T00:44:03.039195","","test_metadata_-CORE-3563","cs","","","Placeholder notes","EMAIL","EMAIL#26","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","26","","2022-01-04T18:50:52.596972"
"52ee7306-474a-4a90-bfaa-88a0ec5943ac","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""enabled"":{""BOOL"":true},""time_window_seconds"":{""N"":""9""}}","2022-11-07T22:16:21.535555","","test_metadata__plat_3225","CS","{}","","Updated notes","EMAIL","EMAIL#6","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","6","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2022-11-07T22:16:22.582207"
"4114d8d1-6014-4168-9770-1f9fb80cb9dd","","2021-11-17T21:03:04.192625","","test_metadata__plat_477","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:52.605076"
"944cc868-fe49-4299-9eef-1b8fb94399b1","","2021-12-20T21:47:15.673452","","test_metadata__core_10274","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:52.613067"
"6c0bd643-874f-4324-858c-340b25be182f","","2022-06-30T20:33:38.681953","","test_metadata__plat_1572","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-06-30T20:33:38.988133"
"3bfa89ad-a134-4ca0-945a-40033355a10f","","2024-03-08T00:23:38.567975","","test_metadata__ser_30614","CS","","","Placeholder notes","EMAIL","EMAIL#2","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2024-03-08T00:23:38.707763"
"bc955671-ea3c-4de4-85ba-d09e798fd82d","","2022-08-17T22:24:03.313567","","test_metadata__plat_2660","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-08-17T22:24:03.594306"
"77acd8a4-beba-4fd9-8d8f-646c1ae4ea5d","","2021-12-15T23:35:57.852324","","test_metadata__core_9428","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.622012"
"285b9344-c36f-4feb-913a-c2a8324aba8e","","2022-03-29T00:00:33.928679","","test_metadata__plat_1401","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-03-29T00:00:34.261464"
"a58f29cb-9437-4785-bc2f-7c20dbe56184","","2022-07-20T00:20:35.237373","","test_metadata__plat_2451","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-07-20T00:20:35.730871"
"4e741833-36c7-4d62-8cac-41c6f8ee3219","","2022-08-27T00:01:05.060231","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-08-27T00:01:06.023429"
"e9ee8dfe-5e21-4051-b561-4f6f9288d2ba","","2021-12-29T21:24:44.435560","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.630530"
"46240132-29e8-4431-adab-4505da3db1c0","","2021-07-01T17:35:37.490311","","test_metadata_-core-0000","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.638790"
"4af8f504-5a7d-4181-aa12-7bb29da146bb","","2022-01-25T20:44:02.851536","","test_metadata__plat_948","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-25T20:44:03.802524"
"c1eeb3d9-3799-43c6-a9dd-af008b934c71","","2021-05-17T18:34:31.682465","","test_metadata","cs","","","Placeholder notes","EMAIL","EMAIL#8","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","8","","2022-01-04T18:50:52.646564"
"5bcd5ec4-9ca8-4926-ae6b-a18e6f3f341e","","2023-06-29T19:47:06.206972","","firstmile_r1s_mobile_appointment_followup_30min","CG","{""event_type"":{""L"":[{""S"":""passed_appointment""}]},""get_guide_info"":{""BOOL"":true},""appointment_status"":{""L"":[{""S"":""completed""}]},""activity_type"":{""L"":[{""S"":""mobile_test_drive""}]},""action"":{""L"":[{""S"":""appointment_followup""}]},""event_name"":{""L"":[{""S"":""30_minutes""}]},""activity_code"":{""L"":[{""S"":""r1s_md_d_a""}]},""source"":{""L"":[{""S"":""ams""},{""S"":""location""},{""S"":""customer""},{""S"":""default""},{""S"":""default_calculated""},{""S"":""custom""},{""S"":""calculated""},{""S"":""other""}]},""time_delta"":{""L"":[{""S"":""30_minutes""}]}}","","","EMAIL","EMAIL#2","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","firstmile-r1s-mobile-appointment-followup-1day.json","PINPOINT","TEMPLATE_API","2","[{""M"":{""event_field"":{""S"":""appointment.rivian_id""},""messaging_field"":{""S"":""rivian_ids""}}}]","2023-07-13T16:57:10.507045"
"2681b5d2-dbd3-4bf0-ae83-5870968c4656","","2022-04-26T21:44:35.464863","","test_metadata__plat_1728","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-04-26T21:44:36.846136"
"8f176fda-2dce-48e8-9784-ec7102d7f91b","","2023-05-17T23:56:33.025862","","load_test_1","VS","{""event_type"":{""L"":[{""S"":""coresvcs_ams_appointment""}]},""appointment_status"":{""L"":[{""S"":""checked_in""}]},""activity_type"":{""L"":[{""S"":""vehicle_service""}]},""event_name"":{""L"":[{""S"":""status_changed""}]},""activity_code"":{""L"":[{""S"":""service_consumer""},{""S"":""fleet_job""},{""S"":""egress_concierge_dropoff""},{""S"":""ingress_customer_dropoff""}]},""source"":{""L"":[{""S"":""ams""},{""S"":""location""},{""S"":""customer""}]},""changed_fields"":{""L"":[{""S"":""appointment.appointment_status""}]}}","HUB","","PUSH","PUSH#68","HUB_PROVIDER_APP_ID","","","[{""S"":""service_representative""}]","","appointment-checked-in-push.json","PINPOINT","TEMPLATE_API","68","[{""M"":{""messaging_field"":{""S"":""rivian_ids""},""event_field"":{""S"":""appointment.service_representative_id""}}},{""M"":{""messaging_field"":{""S"":""additional_profiles.guests""},""event_field"":{""S"":""appointment.rivian_id""}}},{""M"":{""messaging_field"":{""S"":""to_slack""},""event_field"":{""S"":""location.contact.comm_slack_channel_id""}}},{""M"":{""messaging_field"":{""S"":""push_data_payload""},""event_field"":{""S"":""appointment.appointment_id""},""push_data_property"":{""S"":""appointment_id""}}},{""M"":{""messaging_field"":{""S"":""push_data_payload""},""event_field"":{""S"":""activity.activity_code""},""push_data_property"":{""S"":""activity_code""}}},{""M"":{""messaging_field"":{""S"":""push_data_payload""},""event_field"":{""S"":""activity.activity_type""},""push_data_property"":{""S"":""activity_type""}}},{""M"":{""messaging_field"":{""S"":""push_data_payload""},""event_field"":{""S"":""appointment.appointment_status""},""push_data_property"":{""S"":""appointment_status""}}},{""M"":{""messaging_field"":{""S"":""push_data_payload""},""event_field"":{""S"":""appointment.info.order_id""},""push_data_property"":{""S"":""order_id""}}}]","2023-05-17T23:56:40.617073"
"69b65caf-ae97-42fe-a21d-b2e1dc340e9d","","2022-01-20T19:31:51.644549","","test_metadata__plat_871","CS","{}","","Updated notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-01-20T19:31:52.410359"
"584b6786-d2ca-459a-8ed2-8442a7d928fa","","2021-09-17T02:12:54.918654","","test_metadata__core_7894","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.654317"
"26be0efe-487f-4339-bcf6-f1580dd7d7f4","","2022-08-25T19:54:32.480456","","test_metadata__plat_2808","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-08-25T19:54:32.923977"
"e793985d-1d57-4a52-8ca6-882305733ece","","2021-12-21T20:33:56.562847","","test_metadata__core_10743","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:52.662195"
"0e19abc3-50f3-4252-add7-0daf50e132c4","","2021-11-02T00:26:11.688034","","test_metadata__plat_426","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:52.670867"
"ff7538cf-ec68-4d37-915e-420342190c98","","2022-10-04T18:02:12.264227","","test_metadata__plat_3033","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-10-04T18:02:13.503557"
"649729ec-f74c-45f2-b950-84f5bb659322","","2022-08-01T17:06:13.531317","","test_metadata__plat_2580","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-08-01T17:06:15.095829"
"f6ba67ea-7a29-4f7a-8d5d-69923844ba0e","","2022-02-15T02:24:20.648723","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-02-15T02:24:20.833326"
"e9782c3d-b438-4cdc-8570-4b0ec07fe937","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""time_window_seconds"":{""N"":""9""},""enabled"":{""BOOL"":true}}","2023-08-08T18:44:04.233396","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#6","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","6","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2023-08-08T18:44:06.881453"
"d9abee31-20fa-4a95-953d-60a5aa7e4774","","2023-03-27T19:11:22.407564","","test_metadata__core_31184","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2023-03-27T19:11:23.665361"
"5c6100ef-cac2-4d71-baca-9c430f1b4c96","","2024-07-18T14:31:26.554088","","test_metadata__ser_34271","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2024-07-18T14:31:27.657683"
"2eafc585-2154-4c7d-ae88-4af7fa684093","","2022-03-09T02:11:27.351921","","test_metadata__plat_1422","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-03-09T02:11:27.556028"
"f4a3a303-56a0-4ddb-92f8-b5ca2cce2cca","","2022-02-08T01:13:30.267214","","test_metadata__plat_1013","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-02-08T01:13:30.388319"
"e3c243f4-728e-40ef-8068-c1e828e79bfd","","2022-07-05T20:36:19.876201","","test_metadata__plat_2448","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-07-05T20:36:20.725223"
"1f76be62-6be0-4d99-8c2e-c8bf1733c461","","2021-12-01T05:06:29.762674","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:52.678853"
"903ab06f-b86b-45de-ac13-68a2ffe6ceae","","2023-07-06T18:59:16.393411","","test_metadata__core_38280","CS","","","Placeholder notes","EMAIL","EMAIL#3","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2023-07-06T18:59:18.591380"
"400dd94f-5efa-40c1-ad51-737f58fc78d5","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""enabled"":{""BOOL"":true},""time_window_seconds"":{""N"":""9""}}","2022-08-02T22:34:44.880919","","test_metadata__plat_2786","CS","{}","","Updated notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2022-08-02T22:34:47.660814"
"847a2aba-b9ea-4022-b940-b86119d07766","","2022-04-13T18:41:20.118134","","test_metadata__plat_1062","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-04-13T18:41:20.317345"
"bac2f97e-85f1-44ba-9dd7-d45938848762","","2021-08-05T19:42:37.472309","","test_metadata_-core-0","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","3","","2022-01-04T18:50:52.686650"
"ed58c3ee-5673-4a31-a675-f1f1a55b487e","","2022-01-28T01:45:04.447610","","test_metadata__plat_987","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-28T01:45:04.780528"
"eaa0fb29-da2d-4f19-9dc0-9c27f87b5bdd","","2022-05-05T17:32:21.793036","","test_metadata__plat_1658","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2022-05-05T17:32:24.801102"
"b45a8fcd-f253-4cd9-a98b-e469bf1492b5","","2022-07-11T23:08:19.730839","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-07-11T23:08:19.841667"
"4cb30e3e-590f-4f0f-80e7-c31065972185","","2022-02-25T00:08:55.892961","","test_metadata__core_12262","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-02-25T00:08:56.735314"
"8952f75d-c99b-4cc5-b086-564cb2927fb9","","2022-04-13T18:46:59.708720","","test_metadata__plat_1630","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2022-04-13T18:47:01.212202"
"f9777acf-46c9-4a3f-a3e2-f94ff2a531f1","","2022-05-31T23:24:01.781238","","test_metadata__plat_2049","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-05-31T23:24:02.001629"
"a26222a5-4078-4799-825b-883ec74ffa03","","2021-08-27T02:18:17.608844","","test_metadata_-core-8066","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","4","","2022-01-04T18:50:52.694264"
"84d3b404-e279-4dbf-a9d7-eaf176e2b500","","2022-02-08T05:15:38.160089","","test_metadata__plat_954","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-02-08T05:15:38.452453"
"59e02134-d37d-4993-8b1e-8a9dedc8a63f","","2022-06-02T22:18:25.683952","","test_metadata__plat_1815","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-06-02T22:18:26.046233"
"bd5f609c-8e00-4f04-a7c5-58a9d1eaa8f0","","2022-03-22T22:58:22.255650","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2022-03-22T22:58:23.098847"
"919c9483-43ec-466b-ad68-52cf1d5677b8","","2022-06-06T19:36:55.334333","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-06-06T19:36:57.242416"
"c1f3b30b-76c6-4d6f-8590-e0e29532487c","","2022-10-04T00:34:56.055281","","test_soft_delete_metadata__plat_3056","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-10-04T00:34:56.488739"
